ordernumber,orderdate,quantityordered,priceeach,sales,country,customername,productline,dealsize,status,producto_id,cliente_id,continente,subregion,capital
10401,2005-04-03,62,77.73,4819.26,United States,Tekni Collectables Inc.,Vintage Cars,Medium,On Hold,90,93,Americas,North America,"Washington, D.C."
10416,2005-05-10,26,61.22,1591.72,Italy,L'ordine Souveniers,Vintage Cars,Small,Shipped,90,89,Europe,Southern Europe,Rome
10108,2003-03-03,31,100.0,3669.78,Philippines,Cruz & Sons Co.,Motorcycles,Medium,Shipped,91,33,Asia,South-Eastern Asia,Manila
10121,2003-05-07,25,86.74,2168.5,France,Reims Collectables,Motorcycles,Small,Shipped,91,49,Europe,Western Europe,Paris
10135,2003-07-02,30,89.8,2694.0,United States,Mini Gifts Distributors Ltd.,Motorcycles,Small,Shipped,91,96,Americas,North America,"Washington, D.C."
10145,2003-08-25,27,100.0,3251.34,United States,Toys4GrownUps.com,Motorcycles,Medium,Shipped,91,35,Americas,North America,"Washington, D.C."
10159,2003-10-10,23,100.0,2347.15,United States,Corporate Gift Ideas Co.,Motorcycles,Small,Shipped,91,44,Americas,North America,"Washington, D.C."
10169,2003-11-04,34,100.0,3920.88,Australia,"Anna's Decorations, Ltd",Motorcycles,Medium,Shipped,91,90,Oceania,Australia and New Zealand,Canberra
10180,2003-11-11,22,100.0,2514.6,France,Daedalus Designs Imports,Motorcycles,Small,Shipped,91,11,Europe,Western Europe,Paris
10190,2003-11-19,42,85.72,3600.24,Spain,Euro Shopping Channel,Motorcycles,Medium,Shipped,91,99,Europe,Southern Europe,Madrid
10211,2004-01-15,37,100.0,4040.03,France,Auto Canal Petit,Motorcycles,Medium,Shipped,91,72,Europe,Western Europe,Paris
10224,2004-02-21,30,100.0,3336.9,France,Daedalus Designs Imports,Motorcycles,Medium,Shipped,91,78,Europe,Western Europe,Paris
10237,2004-04-05,27,100.0,3113.64,United States,Vitachrome Inc.,Motorcycles,Medium,Shipped,91,74,Americas,North America,"Washington, D.C."
10252,2004-05-26,25,100.0,2832.0,France,Auto Canal Petit,Motorcycles,Small,Shipped,91,66,Europe,Western Europe,Paris
10264,2004-06-30,34,97.97,3330.98,United States,Gifts4AllAges.com,Motorcycles,Medium,Shipped,91,46,Americas,North America,"Washington, D.C."
10276,2004-08-02,38,100.0,4304.64,United States,Online Mini Collectables,Motorcycles,Medium,Shipped,91,9,Americas,North America,"Washington, D.C."
10285,2004-08-27,26,100.0,2600.26,United States,Marta's Replicas Co.,Motorcycles,Small,Shipped,91,3,Americas,North America,"Washington, D.C."
10299,2004-09-30,38,100.0,4382.16,Finland,"Toys of Finland, Co.",Motorcycles,Medium,Shipped,91,85,Europe,Northern Europe,Helsinki
10309,2004-10-15,50,84.7,4235.0,Norway,Baane Mini Imports,Motorcycles,Medium,Shipped,91,26,Europe,Northern Europe,Oslo
10319,2004-11-03,22,100.0,2626.8,United States,Microscale Inc.,Motorcycles,Small,Shipped,91,72,Americas,North America,"Washington, D.C."
10331,2004-11-17,32,100.0,5026.56,United States,Motor Mint Distributors Inc.,Motorcycles,Medium,Shipped,91,48,Americas,North America,"Washington, D.C."
10341,2004-11-24,31,71.02,2201.62,Austria,Salzburg Collectables,Motorcycles,Small,Shipped,91,66,Europe,Central Europe,Vienna
10355,2004-12-07,40,100.0,4326.8,Spain,Euro Shopping Channel,Motorcycles,Medium,Shipped,91,70,Europe,Southern Europe,Madrid
10365,2005-01-07,22,100.0,3425.18,United States,Mini Creations Ltd.,Motorcycles,Medium,Shipped,91,28,Americas,North America,"Washington, D.C."
10375,2005-02-03,41,100.0,4701.88,France,La Rochelle Gifts,Motorcycles,Medium,Shipped,91,93,Europe,Western Europe,Paris
10390,2005-03-04,45,48.98,2204.1,United States,Mini Gifts Distributors Ltd.,Motorcycles,Small,Shipped,91,26,Americas,North America,"Washington, D.C."
10403,2005-04-08,45,100.0,5189.4,United Kingdom,"UK Collectables, Ltd.",Motorcycles,Medium,Shipped,91,25,Europe,Northern Europe,London
10106,2003-02-17,39,40.15,1565.85,Italy,Rovelli Gifts,Vintage Cars,Small,Shipped,92,12,Europe,Southern Europe,Rome
10120,2003-04-29,49,50.62,2480.38,Australia,"Australian Collectors, Co.",Vintage Cars,Small,Shipped,92,5,Oceania,Australia and New Zealand,Canberra
10133,2003-06-27,27,50.19,1355.13,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,92,98,Europe,Southern Europe,Madrid
10143,2003-08-10,34,36.66,1246.44,United States,Mini Creations Ltd.,Vintage Cars,Small,Shipped,92,48,Americas,North America,"Washington, D.C."
10156,2003-10-08,20,41.02,820.4,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,92,37,Europe,Southern Europe,Madrid
10168,2003-10-28,48,51.93,2492.64,United States,Technics Stores Inc.,Vintage Cars,Small,Shipped,92,79,Americas,North America,"Washington, D.C."
10199,2003-12-01,29,38.4,1113.6,United States,West Coast Collectables Co.,Vintage Cars,Small,Shipped,92,44,Americas,North America,"Washington, D.C."
10210,2004-01-12,43,41.02,1763.86,Japan,Osaka Souveniers Co.,Vintage Cars,Small,Shipped,92,100,Asia,Eastern Asia,Tokyo
10223,2004-02-20,41,46.26,1896.66,Australia,"Australian Collectors, Co.",Vintage Cars,Small,Shipped,92,15,Oceania,Australia and New Zealand,Canberra
10235,2004-04-02,41,35.35,1449.35,Canada,"Royal Canadian Collectables, Ltd.",Vintage Cars,Small,Shipped,92,43,Americas,North America,Ottawa
10250,2004-05-11,36,51.93,1869.48,United States,The Sharp Gifts Warehouse,Vintage Cars,Small,Shipped,92,48,Americas,North America,"Washington, D.C."
10262,2004-06-24,49,37.97,1860.53,Spain,Euro Shopping Channel,Vintage Cars,Small,Cancelled,92,87,Europe,Southern Europe,Madrid
10275,2004-07-23,38,45.39,1724.82,France,La Rochelle Gifts,Vintage Cars,Small,Shipped,92,70,Europe,Western Europe,Paris
10284,2004-08-21,33,51.93,1713.69,Norway,"Norway Gifts By Mail, Co.",Vintage Cars,Small,Shipped,92,46,Europe,Northern Europe,Oslo
10296,2004-09-15,26,48.44,1259.44,Germany,"Bavarian Collectables Imports, Co.",Vintage Cars,Small,Shipped,92,43,Europe,Western Europe,Berlin
10308,2004-10-15,47,43.64,2051.08,United States,Mini Classics,Vintage Cars,Small,Shipped,92,21,Americas,North America,"Washington, D.C."
10316,2004-11-01,34,47.57,1617.38,United Kingdom,giftsbymail.co.uk,Vintage Cars,Small,Shipped,92,23,Europe,Northern Europe,London
10328,2004-11-12,34,51.93,1765.62,Italy,Rovelli Gifts,Vintage Cars,Small,Shipped,92,80,Europe,Southern Europe,Rome
10340,2004-11-24,40,50.62,2024.8,Spain,Enaco Distributors,Vintage Cars,Small,Shipped,92,47,Europe,Southern Europe,Madrid
10353,2004-12-04,40,82.21,3288.4,United States,Gift Ideas Corp.,Vintage Cars,Medium,Shipped,92,15,Americas,North America,"Washington, D.C."
10361,2004-12-17,33,82.59,2725.47,Australia,Souveniers And Things Co.,Vintage Cars,Small,Shipped,92,25,Oceania,Australia and New Zealand,Canberra
10375,2005-02-03,49,65.8,3224.2,France,La Rochelle Gifts,Vintage Cars,Medium,Shipped,92,36,Europe,Western Europe,Paris
10388,2005-03-03,27,100.0,3211.38,United States,FunGiftIdeas.com,Vintage Cars,Medium,Shipped,92,75,Americas,North America,"Washington, D.C."
10398,2005-03-30,49,36.66,1796.34,France,Reims Collectables,Vintage Cars,Small,Shipped,92,51,Europe,Western Europe,Paris
10401,2005-04-03,56,35.35,1979.6,United States,Tekni Collectables Inc.,Vintage Cars,Small,On Hold,92,15,Americas,North America,"Washington, D.C."
10416,2005-05-10,37,51.93,1921.41,Italy,L'ordine Souveniers,Vintage Cars,Small,Shipped,92,68,Europe,Southern Europe,Rome
10104,2003-01-31,33,100.0,3705.24,Spain,Euro Shopping Channel,Trucks and Buses,Medium,Shipped,93,21,Europe,Southern Europe,Madrid
10115,2003-04-04,27,100.0,2843.91,United States,Classic Legends Inc.,Trucks and Buses,Small,Shipped,93,13,Americas,North America,"Washington, D.C."
10127,2003-06-03,46,100.0,6176.42,United States,Muscle Machine Inc,Trucks and Buses,Medium,Shipped,93,86,Americas,North America,"Washington, D.C."
10141,2003-08-01,44,100.0,5500.44,Finland,Suominen Souveniers,Trucks and Buses,Medium,Shipped,93,19,Europe,Northern Europe,Helsinki
10151,2003-09-21,26,100.0,3220.1,Finland,"Oulu Toy Supplies, Inc.",Trucks and Buses,Medium,Shipped,93,34,Europe,Northern Europe,Helsinki
10165,2003-10-22,48,94.92,4556.16,Singapore,"Dragon Souveniers, Ltd.",Trucks and Buses,Medium,Shipped,93,78,Asia,South-Eastern Asia,Singapore
10176,2003-11-06,23,100.0,3114.89,Italy,L'ordine Souveniers,Trucks and Buses,Medium,Shipped,93,68,Europe,Southern Europe,Rome
10184,2003-11-14,45,100.0,4948.2,Spain,"Iberia Gift Imports, Corp.",Trucks and Buses,Medium,Shipped,93,52,Europe,Southern Europe,Madrid
10195,2003-11-25,49,100.0,5161.17,United States,Mini Classics,Trucks and Buses,Medium,Shipped,93,27,Americas,North America,"Washington, D.C."
10207,2003-12-09,28,94.92,2657.76,United States,Diecast Collectables,Trucks and Buses,Small,Shipped,93,29,Americas,North America,"Washington, D.C."
10220,2004-02-12,37,100.0,3983.05,Ireland,"Clover Collections, Co.",Trucks and Buses,Medium,Shipped,93,28,Europe,Northern Europe,Dublin
10230,2004-03-15,34,100.0,3974.94,Germany,"Blauer See Auto, Co.",Trucks and Buses,Medium,Shipped,93,35,Europe,Western Europe,Berlin
10246,2004-05-05,22,100.0,2928.42,Spain,Euro Shopping Channel,Trucks and Buses,Small,Shipped,93,8,Europe,Southern Europe,Madrid
10259,2004-06-15,29,100.0,3054.57,Singapore,Handji Gifts& Co,Trucks and Buses,Medium,Shipped,93,16,Asia,South-Eastern Asia,Singapore
10271,2004-07-20,34,98.39,3345.26,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,93,36,Americas,North America,"Washington, D.C."
10282,2004-08-20,38,100.0,4310.72,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,93,30,Americas,North America,"Washington, D.C."
10292,2004-09-08,41,100.0,4983.14,United States,Land of Toys Inc.,Trucks and Buses,Medium,Shipped,93,18,Americas,North America,"Washington, D.C."
10305,2004-10-13,42,100.0,4618.32,United States,Marta's Replicas Co.,Trucks and Buses,Medium,Shipped,93,2,Americas,North America,"Washington, D.C."
10314,2004-10-22,28,100.0,3403.12,Denmark,Heintze Collectables,Trucks and Buses,Medium,Shipped,93,49,Europe,Northern Europe,Copenhagen
10325,2004-11-05,38,100.0,5190.42,Norway,Baane Mini Imports,Trucks and Buses,Medium,Shipped,93,77,Europe,Northern Europe,Oslo
10336,2004-11-20,23,100.0,3141.57,France,"La Corne D'abondance, Co.",Trucks and Buses,Medium,Shipped,93,4,Europe,Western Europe,Paris
10350,2004-12-02,31,71.4,2213.4,Spain,Euro Shopping Channel,Trucks and Buses,Small,Shipped,93,90,Europe,Southern Europe,Madrid
10359,2004-12-15,46,100.0,4896.7,France,Reims Collectables,Trucks and Buses,Medium,Shipped,93,89,Europe,Western Europe,Paris
10371,2005-01-23,48,56.55,2714.4,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Small,Shipped,93,94,Americas,North America,"Washington, D.C."
10383,2005-02-22,29,100.0,3087.05,Spain,Euro Shopping Channel,Trucks and Buses,Medium,Shipped,93,75,Europe,Southern Europe,Madrid
10395,2005-03-17,46,100.0,5692.96,France,Lyon Souveniers,Trucks and Buses,Medium,Shipped,93,7,Europe,Western Europe,Paris
10412,2005-05-03,26,100.0,3460.86,Spain,Euro Shopping Channel,Trucks and Buses,Medium,Shipped,93,95,Europe,Southern Europe,Madrid
10425,2005-05-31,18,100.0,1895.94,France,La Rochelle Gifts,Trucks and Buses,Small,In Process,93,74,Europe,Western Europe,Paris
10104,2003-01-31,32,53.31,1705.92,Spain,Euro Shopping Channel,Trains,Small,Shipped,94,39,Europe,Southern Europe,Madrid
10117,2003-04-16,21,49.21,1033.41,Singapore,"Dragon Souveniers, Ltd.",Trains,Small,Shipped,94,13,Asia,South-Eastern Asia,Singapore
10127,2003-06-03,46,69.12,3179.52,United States,Muscle Machine Inc,Trains,Medium,Shipped,94,31,Americas,North America,"Washington, D.C."
10142,2003-08-08,42,49.79,2091.18,United States,Mini Gifts Distributors Ltd.,Trains,Small,Shipped,94,71,Americas,North America,"Washington, D.C."
10153,2003-09-28,31,57.41,1779.71,Spain,Euro Shopping Channel,Trains,Small,Shipped,94,63,Europe,Southern Europe,Madrid
10165,2003-10-22,38,66.78,2537.64,Singapore,"Dragon Souveniers, Ltd.",Trains,Small,Shipped,94,56,Asia,South-Eastern Asia,Singapore
10176,2003-11-06,38,64.44,2448.72,Italy,L'ordine Souveniers,Trains,Small,Shipped,94,42,Europe,Southern Europe,Rome
10185,2003-11-14,20,48.62,972.4,United States,Mini Creations Ltd.,Trains,Small,Shipped,94,61,Americas,North America,"Washington, D.C."
10196,2003-11-26,46,62.09,2856.14,United States,Super Scale Inc.,Trains,Small,Shipped,94,42,Americas,North America,"Washington, D.C."
10208,2004-01-02,30,65.61,1968.3,France,"Saveley & Henriot, Co.",Trains,Small,Shipped,94,56,Europe,Western Europe,Paris
10220,2004-02-12,30,68.54,2056.2,Ireland,"Clover Collections, Co.",Trains,Small,Shipped,94,36,Europe,Northern Europe,Dublin
10230,2004-03-15,43,52.14,2242.02,Germany,"Blauer See Auto, Co.",Trains,Small,Shipped,94,84,Europe,Western Europe,Berlin
10247,2004-05-05,49,63.85,3128.65,Finland,Suominen Souveniers,Trains,Medium,Shipped,94,68,Europe,Northern Europe,Helsinki
10272,2004-07-20,43,56.82,2443.26,United States,Diecast Classics Inc.,Trains,Small,Shipped,94,7,Americas,North America,"Washington, D.C."
10282,2004-08-20,37,66.78,2470.86,United States,Mini Gifts Distributors Ltd.,Trains,Small,Shipped,94,54,Americas,North America,"Washington, D.C."
10292,2004-09-08,35,55.07,1927.45,United States,Land of Toys Inc.,Trains,Small,Shipped,94,1,Americas,North America,"Washington, D.C."
10306,2004-10-14,34,60.34,2051.56,United Kingdom,"AV Stores, Co.",Trains,Small,Shipped,94,44,Europe,Northern Europe,London
10314,2004-10-22,38,61.51,2337.38,Denmark,Heintze Collectables,Trains,Small,Shipped,94,45,Europe,Northern Europe,Copenhagen
10325,2004-11-05,44,100.0,5932.96,Norway,Baane Mini Imports,Trains,Medium,Shipped,94,47,Europe,Northern Europe,Oslo
10337,2004-11-21,21,100.0,2296.77,United States,Classic Legends Inc.,Trains,Small,Shipped,94,13,Americas,North America,"Washington, D.C."
10350,2004-12-02,44,100.0,6490.88,Spain,Euro Shopping Channel,Trains,Medium,Shipped,94,22,Europe,Southern Europe,Madrid
10359,2004-12-15,25,64.93,1623.25,France,Reims Collectables,Trains,Small,Shipped,94,21,Europe,Western Europe,Paris
10372,2005-01-26,24,58.58,1405.92,Japan,"Tokyo Collectables, Ltd",Trains,Small,Shipped,94,86,Asia,Eastern Asia,Tokyo
10383,2005-02-22,38,60.06,2282.28,Spain,Euro Shopping Channel,Trains,Small,Shipped,94,92,Europe,Southern Europe,Madrid
10395,2005-03-17,45,100.0,8977.05,France,Lyon Souveniers,Trains,Large,Shipped,94,9,Europe,Western Europe,Paris
10413,2005-05-05,51,63.85,3256.35,United States,Gift Depot Inc.,Trains,Medium,Shipped,94,26,Americas,North America,"Washington, D.C."
10108,2003-03-03,34,82.99,2821.66,Philippines,Cruz & Sons Co.,Motorcycles,Small,Shipped,95,9,Asia,South-Eastern Asia,Manila
10121,2003-05-07,44,74.85,3293.4,France,Reims Collectables,Motorcycles,Medium,Shipped,95,15,Europe,Western Europe,Paris
10135,2003-07-02,44,96.0,4224.0,United States,Mini Gifts Distributors Ltd.,Motorcycles,Medium,Shipped,95,10,Americas,North America,"Washington, D.C."
10145,2003-08-25,38,81.36,3091.68,United States,Toys4GrownUps.com,Motorcycles,Medium,Shipped,95,88,Americas,North America,"Washington, D.C."
10159,2003-10-10,31,71.6,2219.6,United States,Corporate Gift Ideas Co.,Motorcycles,Small,Shipped,95,42,Americas,North America,"Washington, D.C."
10169,2003-11-04,48,80.55,3866.4,Australia,"Anna's Decorations, Ltd",Motorcycles,Medium,Shipped,95,72,Oceania,Australia and New Zealand,Canberra
10180,2003-11-11,21,93.56,1964.76,France,Daedalus Designs Imports,Motorcycles,Small,Shipped,95,24,Europe,Western Europe,Paris
10190,2003-11-19,40,66.72,2668.8,Spain,Euro Shopping Channel,Motorcycles,Small,Shipped,95,80,Europe,Southern Europe,Madrid
10211,2004-01-15,40,80.55,3222.0,France,Auto Canal Petit,Motorcycles,Medium,Shipped,95,49,Europe,Western Europe,Paris
10224,2004-02-21,50,77.29,3864.5,France,Daedalus Designs Imports,Motorcycles,Medium,Shipped,95,26,Europe,Western Europe,Paris
10237,2004-04-05,20,68.34,1366.8,United States,Vitachrome Inc.,Motorcycles,Small,Shipped,95,91,Americas,North America,"Washington, D.C."
10252,2004-05-26,48,72.41,3475.68,France,Auto Canal Petit,Motorcycles,Medium,Shipped,95,37,Europe,Western Europe,Paris
10264,2004-06-30,47,89.5,4206.5,United States,Gifts4AllAges.com,Motorcycles,Medium,Shipped,95,68,Americas,North America,"Washington, D.C."
10276,2004-08-02,21,70.78,1486.38,United States,Online Mini Collectables,Motorcycles,Small,Shipped,95,50,Americas,North America,"Washington, D.C."
10285,2004-08-27,39,78.92,3077.88,United States,Marta's Replicas Co.,Motorcycles,Medium,Shipped,95,24,Americas,North America,"Washington, D.C."
10299,2004-09-30,44,80.55,3544.2,Finland,"Toys of Finland, Co.",Motorcycles,Medium,Shipped,95,19,Europe,Northern Europe,Helsinki
10309,2004-10-15,28,88.68,2483.04,Norway,Baane Mini Imports,Motorcycles,Small,Shipped,95,100,Europe,Northern Europe,Oslo
10319,2004-11-03,45,77.29,3478.05,United States,Microscale Inc.,Motorcycles,Medium,Shipped,95,60,Americas,North America,"Washington, D.C."
10331,2004-11-17,20,100.0,3657.8,United States,Motor Mint Distributors Inc.,Motorcycles,Medium,Shipped,95,39,Americas,North America,"Washington, D.C."
10341,2004-11-24,38,100.0,4682.36,Austria,Salzburg Collectables,Motorcycles,Medium,Shipped,95,74,Europe,Central Europe,Vienna
10356,2004-12-09,26,100.0,3937.7,France,Lyon Souveniers,Motorcycles,Medium,Shipped,95,89,Europe,Western Europe,Paris
10365,2005-01-07,44,100.0,4984.32,United States,Mini Creations Ltd.,Motorcycles,Medium,Shipped,95,18,Americas,North America,"Washington, D.C."
10375,2005-02-03,49,100.0,5406.66,France,La Rochelle Gifts,Motorcycles,Medium,Shipped,95,19,Europe,Western Europe,Paris
10390,2005-03-04,22,100.0,3491.18,United States,Mini Gifts Distributors Ltd.,Motorcycles,Medium,Shipped,95,36,Americas,North America,"Washington, D.C."
10403,2005-04-08,31,68.34,2118.54,United Kingdom,"UK Collectables, Ltd.",Motorcycles,Small,Shipped,95,74,Europe,Northern Europe,London
10105,2003-02-11,41,70.67,2897.47,Denmark,Danish Wholesale Imports,Ships,Small,Shipped,96,97,Europe,Northern Europe,Copenhagen
10119,2003-04-28,25,76.67,1916.75,Austria,Salzburg Collectables,Ships,Small,Shipped,96,55,Europe,Central Europe,Vienna
10129,2003-06-12,31,60.0,1860.0,United Kingdom,"Stylish Desk Decors, Co.",Ships,Small,Shipped,96,69,Europe,Northern Europe,London
10142,2003-08-08,41,64.0,2624.0,United States,Mini Gifts Distributors Ltd.,Ships,Small,Shipped,96,47,Americas,North America,"Washington, D.C."
10153,2003-09-28,43,64.67,2780.81,Spain,Euro Shopping Channel,Ships,Small,Shipped,96,49,Europe,Southern Europe,Madrid
10167,2003-10-23,43,75.34,3239.62,Sweden,Scandinavian Gift Ideas,Ships,Medium,Cancelled,96,99,Europe,Northern Europe,Stockholm
10177,2003-11-07,24,76.0,1824.0,Spain,CAF Imports,Ships,Small,Shipped,96,98,Europe,Southern Europe,Madrid
10185,2003-11-14,21,54.0,1134.0,United States,Mini Creations Ltd.,Ships,Small,Shipped,96,33,Americas,North America,"Washington, D.C."
10197,2003-11-26,23,64.67,1487.41,Spain,Enaco Distributors,Ships,Small,Shipped,96,21,Europe,Southern Europe,Madrid
10208,2004-01-02,38,74.67,2837.46,France,"Saveley & Henriot, Co.",Ships,Small,Shipped,96,81,Europe,Western Europe,Paris
10222,2004-02-19,31,62.67,1942.77,United States,Collectable Mini Designs Co.,Ships,Small,Shipped,96,22,Americas,North America,"Washington, D.C."
10233,2004-03-29,36,70.67,2544.12,United States,Tekni Collectables Inc.,Ships,Small,Shipped,96,48,Americas,North America,"Washington, D.C."
10248,2004-05-07,36,71.34,2568.24,United States,Land of Toys Inc.,Ships,Small,Cancelled,96,37,Americas,North America,"Washington, D.C."
10261,2004-06-17,34,62.0,2108.0,Canada,Quebec Home Shopping Network,Ships,Small,Shipped,96,15,Americas,North America,Ottawa
10273,2004-07-21,21,65.34,1372.14,Belgium,Petit Auto,Ships,Small,Shipped,96,35,Europe,Western Europe,Brussels
10283,2004-08-20,45,78.67,3540.15,Canada,"Royal Canadian Collectables, Ltd.",Ships,Medium,Shipped,96,92,Americas,North America,Ottawa
10295,2004-09-10,26,75.34,1958.84,United States,Gifts4AllAges.com,Ships,Small,Shipped,96,71,Americas,North America,"Washington, D.C."
10306,2004-10-14,50,54.0,2700.0,United Kingdom,"AV Stores, Co.",Ships,Small,Shipped,96,32,Europe,Northern Europe,London
10315,2004-10-29,41,62.0,2542.0,France,La Rochelle Gifts,Ships,Small,Shipped,96,11,Europe,Western Europe,Paris
10326,2004-11-09,39,60.0,2340.0,Sweden,"Volvo Model Replicas, Co",Ships,Small,Shipped,96,10,Europe,Northern Europe,Stockholm
10339,2004-11-23,22,100.0,2816.44,Japan,"Tokyo Collectables, Ltd",Ships,Small,Shipped,96,73,Asia,Eastern Asia,Tokyo
10350,2004-12-02,46,76.67,3526.82,Spain,Euro Shopping Channel,Ships,Medium,Shipped,96,78,Europe,Southern Europe,Madrid
10373,2005-01-31,44,100.0,4627.92,Finland,"Oulu Toy Supplies, Inc.",Ships,Medium,Shipped,96,77,Europe,Northern Europe,Helsinki
10385,2005-02-28,25,77.34,1933.5,United States,Mini Gifts Distributors Ltd.,Ships,Small,Shipped,96,57,Americas,North America,"Washington, D.C."
10396,2005-03-23,39,66.67,2600.13,United States,Mini Gifts Distributors Ltd.,Ships,Small,Shipped,96,25,Americas,North America,"Washington, D.C."
10414,2005-05-06,37,71.34,2639.58,United States,Gifts4AllAges.com,Ships,Small,On Hold,96,2,Americas,North America,"Washington, D.C."
10106,2003-02-17,31,100.0,3312.97,Italy,Rovelli Gifts,Planes,Medium,Shipped,97,64,Europe,Southern Europe,Rome
10120,2003-04-29,47,82.21,3863.87,Australia,"Australian Collectors, Co.",Planes,Medium,Shipped,97,35,Oceania,Australia and New Zealand,Canberra
10133,2003-06-27,24,77.64,1863.36,Spain,Euro Shopping Channel,Planes,Small,Shipped,97,7,Europe,Southern Europe,Madrid
10143,2003-08-10,36,100.0,3945.96,United States,Mini Creations Ltd.,Planes,Medium,Shipped,97,85,Americas,North America,"Washington, D.C."
10156,2003-10-08,48,100.0,4954.08,Spain,Euro Shopping Channel,Planes,Medium,Shipped,97,18,Europe,Southern Europe,Madrid
10168,2003-10-28,28,98.65,2762.2,United States,Technics Stores Inc.,Planes,Small,Shipped,97,67,Americas,North America,"Washington, D.C."
10199,2003-12-01,48,83.12,3989.76,United States,West Coast Collectables Co.,Planes,Medium,Shipped,97,42,Americas,North America,"Washington, D.C."
10210,2004-01-12,21,78.55,1649.55,Japan,Osaka Souveniers Co.,Planes,Small,Shipped,97,39,Asia,Eastern Asia,Tokyo
10223,2004-02-20,25,100.0,2534.75,Australia,"Australian Collectors, Co.",Planes,Small,Shipped,97,41,Oceania,Australia and New Zealand,Canberra
10235,2004-04-02,25,100.0,2580.25,Canada,"Royal Canadian Collectables, Ltd.",Planes,Small,Shipped,97,75,Americas,North America,Ottawa
10250,2004-05-11,31,91.34,2831.54,United States,The Sharp Gifts Warehouse,Planes,Small,Shipped,97,24,Americas,North America,"Washington, D.C."
10262,2004-06-24,40,84.03,3361.2,Spain,Euro Shopping Channel,Planes,Medium,Cancelled,97,60,Europe,Southern Europe,Madrid
10275,2004-07-23,32,89.51,2864.32,France,La Rochelle Gifts,Planes,Small,Shipped,97,46,Europe,Western Europe,Paris
10284,2004-08-21,24,83.12,1994.88,Norway,"Norway Gifts By Mail, Co.",Planes,Small,Shipped,97,19,Europe,Northern Europe,Oslo
10296,2004-09-15,42,100.0,4296.6,Germany,"Bavarian Collectables Imports, Co.",Planes,Medium,Shipped,97,68,Europe,Western Europe,Berlin
10308,2004-10-15,21,100.0,2224.95,United States,Mini Classics,Planes,Small,Shipped,97,90,Americas,North America,"Washington, D.C."
10316,2004-11-01,34,82.21,2795.14,United Kingdom,giftsbymail.co.uk,Planes,Small,Shipped,97,42,Europe,Northern Europe,London
10328,2004-11-12,27,100.0,2762.1,Italy,Rovelli Gifts,Planes,Small,Shipped,97,32,Europe,Southern Europe,Rome
10340,2004-11-24,30,88.6,2658.0,Spain,Enaco Distributors,Planes,Small,Shipped,97,39,Europe,Southern Europe,Madrid
10353,2004-12-04,39,100.0,5043.87,United States,Gift Ideas Corp.,Planes,Medium,Shipped,97,36,Americas,North America,"Washington, D.C."
10361,2004-12-17,20,60.54,1210.8,Australia,Souveniers And Things Co.,Planes,Small,Shipped,97,97,Oceania,Australia and New Zealand,Canberra
10375,2005-02-03,37,81.87,3029.19,France,La Rochelle Gifts,Planes,Medium,Shipped,97,36,Europe,Western Europe,Paris
10388,2005-03-03,46,100.0,10066.6,United States,FunGiftIdeas.com,Planes,Large,Shipped,97,3,Americas,North America,"Washington, D.C."
10398,2005-03-30,47,87.69,4121.43,France,Reims Collectables,Planes,Medium,Shipped,97,73,Europe,Western Europe,Paris
10401,2005-04-03,11,100.0,1135.31,United States,Tekni Collectables Inc.,Planes,Small,On Hold,97,8,Americas,North America,"Washington, D.C."
10416,2005-05-10,23,91.34,2100.82,Italy,L'ordine Souveniers,Planes,Small,Shipped,97,97,Europe,Southern Europe,Rome
10105,2003-02-11,29,70.15,2034.35,Denmark,Danish Wholesale Imports,Ships,Small,Shipped,98,70,Europe,Northern Europe,Copenhagen
10117,2003-04-16,38,79.68,3027.84,Singapore,"Dragon Souveniers, Ltd.",Ships,Medium,Shipped,98,41,Asia,South-Eastern Asia,Singapore
10128,2003-06-06,32,97.0,3104.0,Spain,Euro Shopping Channel,Ships,Medium,Shipped,98,68,Europe,Southern Europe,Madrid
10142,2003-08-08,43,84.01,3612.43,United States,Mini Gifts Distributors Ltd.,Ships,Medium,Shipped,98,13,Americas,North America,"Washington, D.C."
10153,2003-09-28,31,87.48,2711.88,Spain,Euro Shopping Channel,Ships,Small,Shipped,98,49,Europe,Southern Europe,Madrid
10166,2003-10-21,29,100.0,3013.97,United States,FunGiftIdeas.com,Ships,Medium,Shipped,98,60,Americas,North America,"Washington, D.C."
10177,2003-11-07,31,88.34,2738.54,Spain,CAF Imports,Ships,Small,Shipped,98,2,Europe,Southern Europe,Madrid
10185,2003-11-14,30,94.4,2832.0,United States,Mini Creations Ltd.,Ships,Small,Shipped,98,60,Americas,North America,"Washington, D.C."
10196,2003-11-26,50,94.4,4720.0,United States,Super Scale Inc.,Ships,Medium,Shipped,98,5,Americas,North America,"Washington, D.C."
10208,2004-01-02,40,80.55,3222.0,France,"Saveley & Henriot, Co.",Ships,Medium,Shipped,98,44,Europe,Western Europe,Paris
10221,2004-02-18,23,97.0,2231.0,Belgium,Petit Auto,Ships,Small,Shipped,98,27,Europe,Western Europe,Brussels
